,Region,County,First Dose,Series Complete,Report as of
23422,Finger Lakes,Seneca,18651,17361,12/26/2021
23423,North Country,St. Lawrence,67964,63264,12/26/2021
23424,Southern Tier,Steuben,53299,49731,12/26/2021
23425,Long Island,Suffolk,1153617,1044071,12/26/2021
23426,Mid-Hudson,Sullivan,47795,42923,12/26/2021
23427,Southern Tier,Tioga,24521,23074,12/26/2021
23428,Southern Tier,Tompkins,80708,74466,12/26/2021
23429,Mid-Hudson,Ulster,139794,127081,12/26/2021
23430,Capital Region,Warren,50166,46525,12/26/2021
23431,Capital Region,Washington,40026,37393,12/26/2021
23432,Finger Lakes,Wayne,62111,58068,12/26/2021
23433,Mid-Hudson,Westchester,813072,726348,12/26/2021
23434,Finger Lakes,Wyoming,22253,20794,12/26/2021
23435,Finger Lakes,Yates,14032,12944,12/26/2021
23436,Capital Region,Albany,240432,218610,12/27/2021
23437,Western New York,Allegany,22242,20638,12/27/2021
23438,New York City,Bronx,1089717,949637,12/27/2021
23439,Southern Tier,Broome,128045,119270,12/27/2021
23440,Western New York,Cattaraugus,41815,38370,12/27/2021
23441,Central New York,Cayuga,47597,44159,12/27/2021
23442,Western New York,Chautauqua,77291,70381,12/27/2021
23443,Southern Tier,Chemung,46903,43758,12/27/2021
23444,Southern Tier,Chenango,29906,27792,12/27/2021
23445,North Country,Clinton,56153,52391,12/27/2021
23446,Capital Region,Columbia,43969,39908,12/27/2021
23447,Central New York,Cortland,28322,26584,12/27/2021
23448,Southern Tier,Delaware,25275,23337,12/27/2021
23449,Mid-Hudson,Dutchess,215535,193398,12/27/2021
23450,Western New York,Erie,673143,621641,12/27/2021
23451,North Country,Essex,26607,24725,12/27/2021
23452,North Country,Franklin,29398,27190,12/27/2021
23453,Mohawk Valley,Fulton,28639,26626,12/27/2021
23454,Finger Lakes,Genesee,36022,33723,12/27/2021
23455,Capital Region,Greene,30822,27921,12/27/2021
23456,North Country,Hamilton,3470,3181,12/27/2021
23457,Mohawk Valley,Herkimer,35272,32760,12/27/2021
23458,North Country,Jefferson,71127,59207,12/27/2021
23459,New York City,Kings,1899642,1690603,12/27/2021
23460,North Country,Lewis,13887,13078,12/27/2021
23461,Finger Lakes,Livingston,38666,36342,12/27/2021
23462,Central New York,Madison,52146,48479,12/27/2021
23463,Finger Lakes,Monroe,548719,509757,12/27/2021
23464,Mohawk Valley,Montgomery,33461,31262,12/27/2021
23465,Long Island,Nassau,1165666,1054240,12/27/2021
23466,New York City,New York,1490508,1296309,12/27/2021
23467,Western New York,Niagara,142919,133322,12/27/2021
23468,Mohawk Valley,Oneida,147495,135863,12/27/2021
23469,Central New York,Onondaga,347060,319017,12/27/2021
23470,Finger Lakes,Ontario,81100,75919,12/27/2021
23471,Mid-Hudson,Orange,244061,220371,12/27/2021
23472,Finger Lakes,Orleans,23319,21774,12/27/2021
23473,Central New York,Oswego,75101,70435,12/27/2021
23474,Mohawk Valley,Otsego,38508,35854,12/27/2021
23475,Mid-Hudson,Putnam,78036,69405,12/27/2021
23476,New York City,Queens,2021849,1808021,12/27/2021
23477,Capital Region,Rensselaer,112937,104262,12/27/2021
23478,New York City,Richmond,359629,325189,12/27/2021
23479,Mid-Hudson,Rockland,216035,193665,12/27/2021
23480,Capital Region,Saratoga,179299,166131,12/27/2021
23481,Capital Region,Schenectady,128336,118043,12/27/2021
23482,Mohawk Valley,Schoharie,18553,17519,12/27/2021
23483,Southern Tier,Schuyler,10807,9967,12/27/2021
23484,Finger Lakes,Seneca,18653,17371,12/27/2021
23485,North Country,St. Lawrence,68060,63364,12/27/2021
23486,Southern Tier,Steuben,53365,49781,12/27/2021
23487,Long Island,Suffolk,1154888,1044838,12/27/2021
23488,Mid-Hudson,Sullivan,47864,42977,12/27/2021
23489,Southern Tier,Tioga,24533,23080,12/27/2021
23490,Southern Tier,Tompkins,80766,74502,12/27/2021
23491,Mid-Hudson,Ulster,139926,127245,12/27/2021
23492,Capital Region,Warren,50186,46561,12/27/2021
23493,Capital Region,Washington,40059,37435,12/27/2021
23494,Finger Lakes,Wayne,62157,58127,12/27/2021
23495,Mid-Hudson,Westchester,814387,727209,12/27/2021
23496,Finger Lakes,Wyoming,22270,20804,12/27/2021
23497,Finger Lakes,Yates,14062,12957,12/27/2021
23498,Capital Region,Albany,240704,218807,12/28/2021
23499,Western New York,Allegany,22260,20662,12/28/2021
23500,New York City,Bronx,1093823,951510,12/28/2021
23501,Southern Tier,Broome,128202,119364,12/28/2021
23502,Western New York,Cattaraugus,41862,38408,12/28/2021
23503,Central New York,Cayuga,47638,44185,12/28/2021
23504,Western New York,Chautauqua,77397,70491,12/28/2021
23505,Southern Tier,Chemung,46961,43787,12/28/2021
23506,Southern Tier,Chenango,29925,27807,12/28/2021
23507,North Country,Clinton,56201,52444,12/28/2021
23508,Capital Region,Columbia,44024,39934,12/28/2021
23509,Central New York,Cortland,28371,26613,12/28/2021
23510,Southern Tier,Delaware,25295,23350,12/28/2021
23511,Mid-Hudson,Dutchess,215844,193585,12/28/2021
23512,Western New York,Erie,673964,622276,12/28/2021
23513,North Country,Essex,26639,24761,12/28/2021
23514,North Country,Franklin,29428,27219,12/28/2021
23515,Mohawk Valley,Fulton,28677,26653,12/28/2021
23516,Finger Lakes,Genesee,36050,33750,12/28/2021
23517,Capital Region,Greene,30842,27935,12/28/2021
23518,North Country,Hamilton,3473,3181,12/28/2021
23519,Mohawk Valley,Herkimer,35306,32791,12/28/2021
23520,North Country,Jefferson,71203,59269,12/28/2021
23521,New York City,Kings,1905327,1693201,12/28/2021
23522,North Country,Lewis,13895,13091,12/28/2021
23523,Finger Lakes,Livingston,38700,36372,12/28/2021
23524,Central New York,Madison,52195,48509,12/28/2021
23525,Finger Lakes,Monroe,549313,510341,12/28/2021
23526,Mohawk Valley,Montgomery,33497,31283,12/28/2021
23527,Long Island,Nassau,1167828,1055432,12/28/2021
23528,New York City,New York,1493718,1297599,12/28/2021
23529,Western New York,Niagara,143116,133468,12/28/2021
23530,Mohawk Valley,Oneida,147711,135968,12/28/2021
23531,Central New York,Onondaga,347436,319277,12/28/2021
23532,Finger Lakes,Ontario,81183,75961,12/28/2021
23533,Mid-Hudson,Orange,244442,220637,12/28/2021
23534,Finger Lakes,Orleans,23333,21791,12/28/2021
23535,Central New York,Oswego,75159,70487,12/28/2021
23536,Mohawk Valley,Otsego,38535,35895,12/28/2021
23537,Mid-Hudson,Putnam,78185,69492,12/28/2021
23538,New York City,Queens,2027576,1810886,12/28/2021
23539,Capital Region,Rensselaer,113098,104371,12/28/2021
23540,New York City,Richmond,360705,325684,12/28/2021
23541,Mid-Hudson,Rockland,216360,193839,12/28/2021
23542,Capital Region,Saratoga,179521,166323,12/28/2021
23543,Capital Region,Schenectady,128531,118169,12/28/2021
23544,Mohawk Valley,Schoharie,18579,17531,12/28/2021
23545,Southern Tier,Schuyler,10817,9973,12/28/2021
23546,Finger Lakes,Seneca,18692,17385,12/28/2021
23547,North Country,St. Lawrence,68172,63439,12/28/2021
23548,Southern Tier,Steuben,53418,49846,12/28/2021
23549,Long Island,Suffolk,1156447,1045699,12/28/2021
23550,Mid-Hudson,Sullivan,47918,43012,12/28/2021
23551,Southern Tier,Tioga,24563,23100,12/28/2021
23552,Southern Tier,Tompkins,80813,74531,12/28/2021
23553,Mid-Hudson,Ulster,140039,127312,12/28/2021
23554,Capital Region,Warren,50274,46710,12/28/2021
23555,Capital Region,Washington,40129,37504,12/28/2021
23556,Finger Lakes,Wayne,62198,58187,12/28/2021
23557,Mid-Hudson,Westchester,816105,728174,12/28/2021
23558,Finger Lakes,Wyoming,22323,20853,12/28/2021
23559,Finger Lakes,Yates,14067,12961,12/28/2021
23560,Capital Region,Albany,240950,218977,12/29/2021
23561,Western New York,Allegany,22344,20688,12/29/2021
23562,New York City,Bronx,1097467,953163,12/29/2021
23563,Southern Tier,Broome,128359,119449,12/29/2021
23564,Western New York,Cattaraugus,41911,38424,12/29/2021
23565,Central New York,Cayuga,47663,44228,12/29/2021
23566,Western New York,Chautauqua,77504,70553,12/29/2021
23567,Southern Tier,Chemung,47039,43864,12/29/2021
23568,Southern Tier,Chenango,29964,27848,12/29/2021
23569,North Country,Clinton,56274,52510,12/29/2021
23570,Capital Region,Columbia,44056,39950,12/29/2021
23571,Central New York,Cortland,28409,26636,12/29/2021
23572,Southern Tier,Delaware,25320,23369,12/29/2021
23573,Mid-Hudson,Dutchess,216152,193778,12/29/2021
23574,Western New York,Erie,674950,622957,12/29/2021
23575,North Country,Essex,26680,24781,12/29/2021
23576,North Country,Franklin,29445,27261,12/29/2021
23577,Mohawk Valley,Fulton,28704,26678,12/29/2021
23578,Finger Lakes,Genesee,36109,33783,12/29/2021
23579,Capital Region,Greene,30861,27955,12/29/2021
23580,North Country,Hamilton,3476,3183,12/29/2021
23581,Mohawk Valley,Herkimer,35337,32829,12/29/2021
23582,North Country,Jefferson,71284,59328,12/29/2021
23583,New York City,Kings,1910542,1696196,12/29/2021
23584,North Country,Lewis,13904,13105,12/29/2021
23585,Finger Lakes,Livingston,38736,36411,12/29/2021
23586,Central New York,Madison,52236,48539,12/29/2021
23587,Finger Lakes,Monroe,549963,510829,12/29/2021
23588,Mohawk Valley,Montgomery,33547,31320,12/29/2021
23589,Long Island,Nassau,1170064,1056666,12/29/2021
23590,New York City,New York,1496751,1298862,12/29/2021
23591,Western New York,Niagara,143268,133567,12/29/2021
23592,Mohawk Valley,Oneida,147879,136082,12/29/2021
23593,Central New York,Onondaga,347835,319510,12/29/2021
23594,Finger Lakes,Ontario,81334,76028,12/29/2021
23595,Mid-Hudson,Orange,244852,220873,12/29/2021
23596,Finger Lakes,Orleans,23348,21811,12/29/2021
23597,Central New York,Oswego,75225,70522,12/29/2021
23598,Mohawk Valley,Otsego,38577,35930,12/29/2021
23599,Mid-Hudson,Putnam,78310,69571,12/29/2021
23600,New York City,Queens,2033576,1813675,12/29/2021
23601,Capital Region,Rensselaer,113234,104487,12/29/2021
23602,New York City,Richmond,361585,326180,12/29/2021
23603,Mid-Hudson,Rockland,216637,194042,12/29/2021
23604,Capital Region,Saratoga,179705,166446,12/29/2021
23605,Capital Region,Schenectady,128687,118254,12/29/2021
23606,Mohawk Valley,Schoharie,18605,17547,12/29/2021
23607,Southern Tier,Schuyler,10823,9978,12/29/2021
23608,Finger Lakes,Seneca,18709,17426,12/29/2021
23609,North Country,St. Lawrence,68255,63509,12/29/2021
23610,Southern Tier,Steuben,53501,49901,12/29/2021
23611,Long Island,Suffolk,1158256,1046923,12/29/2021
23612,Mid-Hudson,Sullivan,47978,43046,12/29/2021
23613,Southern Tier,Tioga,24592,23121,12/29/2021
23614,Southern Tier,Tompkins,80905,74580,12/29/2021
23615,Mid-Hudson,Ulster,140286,127531,12/29/2021
23616,Capital Region,Warren,50316,46771,12/29/2021
23617,Capital Region,Washington,40173,37546,12/29/2021
23618,Finger Lakes,Wayne,62265,58244,12/29/2021
23619,Mid-Hudson,Westchester,817412,728858,12/29/2021
23620,Finger Lakes,Wyoming,22365,20872,12/29/2021
23621,Finger Lakes,Yates,14093,12987,12/29/2021
23622,Capital Region,Albany,241297,219183,12/30/2021
23623,Western New York,Allegany,22356,20704,12/30/2021
23624,New York City,Bronx,1101060,954800,12/30/2021
23625,Southern Tier,Broome,128573,119572,12/30/2021
23626,Western New York,Cattaraugus,41949,38458,12/30/2021
23627,Central New York,Cayuga,47718,44285,12/30/2021
23628,Western New York,Chautauqua,77593,70611,12/30/2021
23629,Southern Tier,Chemung,47137,43942,12/30/2021
23630,Southern Tier,Chenango,29995,27862,12/30/2021
23631,North Country,Clinton,56321,52587,12/30/2021
23632,Capital Region,Columbia,44098,39972,12/30/2021
23633,Central New York,Cortland,28450,26663,12/30/2021
23634,Southern Tier,Delaware,25341,23378,12/30/2021
23635,Mid-Hudson,Dutchess,216457,193990,12/30/2021
23636,Western New York,Erie,675926,623666,12/30/2021
23637,North Country,Essex,26695,24808,12/30/2021
23638,North Country,Franklin,29468,27299,12/30/2021
23639,Mohawk Valley,Fulton,28746,26695,12/30/2021
23640,Finger Lakes,Genesee,36132,33802,12/30/2021
23641,Capital Region,Greene,30915,27995,12/30/2021
23642,North Country,Hamilton,3478,3184,12/30/2021
23643,Mohawk Valley,Herkimer,35370,32858,12/30/2021
23644,North Country,Jefferson,71378,59397,12/30/2021
23645,New York City,Kings,1915405,1698927,12/30/2021
23646,North Country,Lewis,13913,13122,12/30/2021
23647,Finger Lakes,Livingston,38784,36446,12/30/2021
23648,Central New York,Madison,52274,48572,12/30/2021
23649,Finger Lakes,Monroe,550577,511333,12/30/2021
23650,Mohawk Valley,Montgomery,33579,31344,12/30/2021
23651,Long Island,Nassau,1172181,1057804,12/30/2021
23652,New York City,New York,1499587,1300069,12/30/2021
23653,Western New York,Niagara,143425,133689,12/30/2021
23654,Mohawk Valley,Oneida,148026,136239,12/30/2021
23655,Central New York,Onondaga,348223,319795,12/30/2021
23656,Finger Lakes,Ontario,81402,76135,12/30/2021
23657,Mid-Hudson,Orange,245182,221110,12/30/2021
23658,Finger Lakes,Orleans,23376,21834,12/30/2021
23659,Central New York,Oswego,75322,70577,12/30/2021
23660,Mohawk Valley,Otsego,38607,35957,12/30/2021
23661,Mid-Hudson,Putnam,78406,69630,12/30/2021
23662,New York City,Queens,2038727,1816050,12/30/2021
23663,Capital Region,Rensselaer,113414,104563,12/30/2021
23664,New York City,Richmond,362494,326608,12/30/2021
23665,Mid-Hudson,Rockland,216928,194287,12/30/2021
23666,Capital Region,Saratoga,179945,166625,12/30/2021
23667,Capital Region,Schenectady,128835,118360,12/30/2021
23668,Mohawk Valley,Schoharie,18619,17553,12/30/2021
23669,Southern Tier,Schuyler,10839,9989,12/30/2021
23670,Finger Lakes,Seneca,18728,17438,12/30/2021
23671,North Country,St. Lawrence,68312,63562,12/30/2021
23672,Southern Tier,Steuben,53583,49978,12/30/2021
23673,Long Island,Suffolk,1159693,1047767,12/30/2021
23674,Mid-Hudson,Sullivan,48065,43086,12/30/2021
23675,Southern Tier,Tioga,24624,23142,12/30/2021
23676,Southern Tier,Tompkins,80977,74621,12/30/2021
23677,Mid-Hudson,Ulster,140421,127618,12/30/2021
23678,Capital Region,Warren,50378,46847,12/30/2021
23679,Capital Region,Washington,40235,37586,12/30/2021
23680,Finger Lakes,Wayne,62337,58323,12/30/2021
23681,Mid-Hudson,Westchester,818669,729584,12/30/2021
23682,Finger Lakes,Wyoming,22390,20892,12/30/2021
23683,Finger Lakes,Yates,14110,13000,12/30/2021
23684,Capital Region,Albany,241472,219307,12/31/2021
23685,Western New York,Allegany,22362,20715,12/31/2021
23686,New York City,Bronx,1102249,955334,12/31/2021
23687,Southern Tier,Broome,128700,119700,12/31/2021
23688,Western New York,Cattaraugus,41984,38478,12/31/2021
23689,Central New York,Cayuga,47745,44304,12/31/2021
23690,Western New York,Chautauqua,77679,70670,12/31/2021
23691,Southern Tier,Chemung,47161,43962,12/31/2021
23692,Southern Tier,Chenango,30021,27910,12/31/2021
23693,North Country,Clinton,56346,52614,12/31/2021
23694,Capital Region,Columbia,44126,39993,12/31/2021
23695,Central New York,Cortland,28455,26668,12/31/2021
23696,Southern Tier,Delaware,25366,23392,12/31/2021
23697,Mid-Hudson,Dutchess,216619,194081,12/31/2021
23698,Western New York,Erie,676377,624104,12/31/2021
23699,North Country,Essex,26704,24817,12/31/2021
23700,North Country,Franklin,29476,27313,12/31/2021
23701,Mohawk Valley,Fulton,28772,26708,12/31/2021
23702,Finger Lakes,Genesee,36148,33826,12/31/2021
23703,Capital Region,Greene,30933,28002,12/31/2021
23704,North Country,Hamilton,3478,3184,12/31/2021
23705,Mohawk Valley,Herkimer,35386,32874,12/31/2021
23706,North Country,Jefferson,71402,59433,12/31/2021
23707,New York City,Kings,1917702,1700298,12/31/2021
23708,North Country,Lewis,13927,13123,12/31/2021
23709,Finger Lakes,Livingston,38806,36457,12/31/2021
23710,Central New York,Madison,52297,48592,12/31/2021
23711,Finger Lakes,Monroe,550972,511651,12/31/2021
23712,Mohawk Valley,Montgomery,33602,31353,12/31/2021
23713,Long Island,Nassau,1173262,1058580,12/31/2021
23714,New York City,New York,1500743,1300553,12/31/2021
23715,Western New York,Niagara,143535,133760,12/31/2021
23716,Mohawk Valley,Oneida,148143,136324,12/31/2021
23717,Central New York,Onondaga,348434,319972,12/31/2021
23718,Finger Lakes,Ontario,81445,76169,12/31/2021
23719,Mid-Hudson,Orange,245433,221266,12/31/2021
23720,Finger Lakes,Orleans,23387,21839,12/31/2021
23721,Central New York,Oswego,75356,70597,12/31/2021
23722,Mohawk Valley,Otsego,38632,35989,12/31/2021
23723,Mid-Hudson,Putnam,78475,69673,12/31/2021
23724,New York City,Queens,2041235,1817308,12/31/2021
23725,Capital Region,Rensselaer,113490,104618,12/31/2021
23726,New York City,Richmond,362918,326886,12/31/2021
23727,Mid-Hudson,Rockland,217120,194371,12/31/2021
23728,Capital Region,Saratoga,180045,166702,12/31/2021
23729,Capital Region,Schenectady,128953,118441,12/31/2021
23730,Mohawk Valley,Schoharie,18633,17565,12/31/2021
23731,Southern Tier,Schuyler,10850,9990,12/31/2021
23732,Finger Lakes,Seneca,18737,17445,12/31/2021
23733,North Country,St. Lawrence,68347,63597,12/31/2021
23734,Southern Tier,Steuben,53608,50003,12/31/2021
23735,Long Island,Suffolk,1160779,1048452,12/31/2021
23736,Mid-Hudson,Sullivan,48098,43124,12/31/2021
23737,Southern Tier,Tioga,24648,23156,12/31/2021
23738,Southern Tier,Tompkins,81004,74637,12/31/2021
23739,Mid-Hudson,Ulster,140483,127666,12/31/2021
23740,Capital Region,Warren,50399,46879,12/31/2021
23741,Capital Region,Washington,40256,37618,12/31/2021
23742,Finger Lakes,Wayne,62380,58357,12/31/2021
23743,Mid-Hudson,Westchester,819386,730021,12/31/2021
23744,Finger Lakes,Wyoming,22402,20899,12/31/2021
23745,Finger Lakes,Yates,14113,13009,12/31/2021
23746,Capital Region,Albany,241510,219328,01/01/2022
23747,Western New York,Allegany,22372,20718,01/01/2022
23748,New York City,Bronx,1102374,955436,01/01/2022
23749,Southern Tier,Broome,128728,119733,01/01/2022
23750,Western New York,Cattaraugus,42002,38487,01/01/2022
23751,Central New York,Cayuga,47748,44306,01/01/2022
23752,Western New York,Chautauqua,77691,70693,01/01/2022
23753,Southern Tier,Chemung,47167,43965,01/01/2022
23754,Southern Tier,Chenango,30032,27918,01/01/2022
23755,North Country,Clinton,56356,52639,01/01/2022
23756,Capital Region,Columbia,44131,40000,01/01/2022
23757,Central New York,Cortland,28464,26676,01/01/2022
23758,Southern Tier,Delaware,25369,23397,01/01/2022
23759,Mid-Hudson,Dutchess,216650,194103,01/01/2022
23760,Western New York,Erie,676488,624241,01/01/2022
23761,North Country,Essex,26707,24821,01/01/2022
23762,North Country,Franklin,29481,27318,01/01/2022
23763,Mohawk Valley,Fulton,28777,26717,01/01/2022
23764,Finger Lakes,Genesee,36153,33833,01/01/2022
23765,Capital Region,Greene,30939,28011,01/01/2022
23766,North Country,Hamilton,3478,3185,01/01/2022
23767,Mohawk Valley,Herkimer,35390,32887,01/01/2022
23768,North Country,Jefferson,71416,59443,01/01/2022
23769,New York City,Kings,1918174,1700566,01/01/2022
23770,North Country,Lewis,13931,13129,01/01/2022
23771,Finger Lakes,Livingston,38821,36471,01/01/2022
23772,Central New York,Madison,52309,48610,01/01/2022
23773,Finger Lakes,Monroe,551063,511777,01/01/2022
23774,Mohawk Valley,Montgomery,33610,31356,01/01/2022
23775,Long Island,Nassau,1173500,1058773,01/01/2022
23776,New York City,New York,1501030,1300682,01/01/2022
23777,Western New York,Niagara,143571,133799,01/01/2022
23778,Mohawk Valley,Oneida,148166,136345,01/01/2022
23779,Central New York,Onondaga,348487,320049,01/01/2022
23780,Finger Lakes,Ontario,81464,76187,01/01/2022
23781,Mid-Hudson,Orange,245512,221331,01/01/2022
23782,Finger Lakes,Orleans,23394,21843,01/01/2022
23783,Central New York,Oswego,75368,70608,01/01/2022
23784,Mohawk Valley,Otsego,38633,35998,01/01/2022
23785,Mid-Hudson,Putnam,78498,69684,01/01/2022
23786,New York City,Queens,2041656,1817649,01/01/2022
23787,Capital Region,Rensselaer,113518,104642,01/01/2022
23788,New York City,Richmond,362990,326932,01/01/2022
23789,Mid-Hudson,Rockland,217173,194425,01/01/2022
23790,Capital Region,Saratoga,180077,166724,01/01/2022
23791,Capital Region,Schenectady,128974,118456,01/01/2022
23792,Mohawk Valley,Schoharie,18638,17572,01/01/2022
23793,Southern Tier,Schuyler,10851,9990,01/01/2022
23794,Finger Lakes,Seneca,18743,17448,01/01/2022
23795,North Country,St. Lawrence,68366,63613,01/01/2022
23796,Southern Tier,Steuben,53626,50014,01/01/2022
23797,Long Island,Suffolk,1160962,1048628,01/01/2022
23798,Mid-Hudson,Sullivan,48106,43133,01/01/2022
23799,Southern Tier,Tioga,24650,23158,01/01/2022
23800,Southern Tier,Tompkins,81015,74644,01/01/2022
23801,Mid-Hudson,Ulster,140498,127689,01/01/2022
23802,Capital Region,Warren,50405,46885,01/01/2022
23803,Capital Region,Washington,40268,37627,01/01/2022
23804,Finger Lakes,Wayne,62400,58378,01/01/2022
23805,Mid-Hudson,Westchester,819497,730104,01/01/2022
23806,Finger Lakes,Wyoming,22404,20906,01/01/2022
23807,Finger Lakes,Yates,14113,13009,01/01/2022
23808,Capital Region,Albany,241591,219414,01/02/2022
23809,Western New York,Allegany,22376,20718,01/02/2022
23810,New York City,Bronx,1103050,955917,01/02/2022
23811,Southern Tier,Broome,128741,119748,01/02/2022
23812,Western New York,Cattaraugus,42013,38493,01/02/2022
23813,Central New York,Cayuga,47757,44309,01/02/2022
23814,Western New York,Chautauqua,77706,70718,01/02/2022
23815,Southern Tier,Chemung,47170,43966,01/02/2022
23816,Southern Tier,Chenango,30037,27921,01/02/2022
23817,North Country,Clinton,56364,52648,01/02/2022
23818,Capital Region,Columbia,44140,40006,01/02/2022
23819,Central New York,Cortland,28467,26679,01/02/2022
23820,Southern Tier,Delaware,25371,23400,01/02/2022
23821,Mid-Hudson,Dutchess,216692,194150,01/02/2022
23822,Western New York,Erie,676587,624309,01/02/2022
23823,North Country,Essex,26709,24822,01/02/2022
23824,North Country,Franklin,29487,27320,01/02/2022
23825,Mohawk Valley,Fulton,28787,26721,01/02/2022
23826,Finger Lakes,Genesee,36162,33835,01/02/2022
23827,Capital Region,Greene,30942,28023,01/02/2022
23828,North Country,Hamilton,3478,3185,01/02/2022
23829,Mohawk Valley,Herkimer,35398,32892,01/02/2022
23830,North Country,Jefferson,71435,59458,01/02/2022
23831,New York City,Kings,1920138,1702024,01/02/2022
23832,North Country,Lewis,13938,13136,01/02/2022
23833,Finger Lakes,Livingston,38824,36474,01/02/2022
23834,Central New York,Madison,52316,48621,01/02/2022
23835,Finger Lakes,Monroe,551096,511812,01/02/2022
23836,Mohawk Valley,Montgomery,33617,31363,01/02/2022
23837,Long Island,Nassau,1173939,1059269,01/02/2022
23838,New York City,New York,1501895,1301245,01/02/2022
23839,Western New York,Niagara,143585,133806,01/02/2022
23840,Mohawk Valley,Oneida,148194,136582,01/02/2022
23841,Central New York,Onondaga,348577,320151,01/02/2022
23842,Finger Lakes,Ontario,81473,76191,01/02/2022
23843,Mid-Hudson,Orange,245581,221401,01/02/2022
23844,Finger Lakes,Orleans,23398,21849,01/02/2022
23845,Central New York,Oswego,75376,70627,01/02/2022
23846,Mohawk Valley,Otsego,38640,36003,01/02/2022
23847,Mid-Hudson,Putnam,78517,69699,01/02/2022
23848,New York City,Queens,2043722,1819361,01/02/2022
23849,Capital Region,Rensselaer,113544,104698,01/02/2022
23850,New York City,Richmond,363236,327164,01/02/2022
23851,Mid-Hudson,Rockland,217268,194510,01/02/2022
23852,Capital Region,Saratoga,180110,166779,01/02/2022
23853,Capital Region,Schenectady,129022,118495,01/02/2022
23854,Mohawk Valley,Schoharie,18642,17573,01/02/2022
23855,Southern Tier,Schuyler,10856,9991,01/02/2022
23856,Finger Lakes,Seneca,18744,17450,01/02/2022
23857,North Country,St. Lawrence,68385,63631,01/02/2022
23858,Southern Tier,Steuben,53636,50016,01/02/2022
23859,Long Island,Suffolk,1161266,1048932,01/02/2022
23860,Mid-Hudson,Sullivan,48114,43137,01/02/2022
23861,Southern Tier,Tioga,24650,23159,01/02/2022
23862,Southern Tier,Tompkins,81029,74652,01/02/2022
23863,Mid-Hudson,Ulster,140520,127709,01/02/2022
23864,Capital Region,Warren,50407,46889,01/02/2022
23865,Capital Region,Washington,40271,37637,01/02/2022
23866,Finger Lakes,Wayne,62406,58382,01/02/2022
23867,Mid-Hudson,Westchester,819720,730298,01/02/2022
23868,Finger Lakes,Wyoming,22412,20906,01/02/2022
23869,Finger Lakes,Yates,14118,13010,01/02/2022
23870,Capital Region,Albany,241800,219594,01/03/2022
23871,Western New York,Allegany,22395,20728,01/03/2022
23872,New York City,Bronx,1105808,957716,01/03/2022
23873,Southern Tier,Broome,128820,119795,01/03/2022
23874,Western New York,Cattaraugus,42029,38565,01/03/2022
23875,Central New York,Cayuga,47773,44337,01/03/2022
23876,Western New York,Chautauqua,77755,70781,01/03/2022
23877,Southern Tier,Chemung,47207,44000,01/03/2022
23878,Southern Tier,Chenango,30053,27990,01/03/2022
23879,North Country,Clinton,56390,52709,01/03/2022
23880,Capital Region,Columbia,44175,40028,01/03/2022
23881,Central New York,Cortland,28473,26696,01/03/2022
23882,Southern Tier,Delaware,25381,23408,01/03/2022
23883,Mid-Hudson,Dutchess,216868,194318,01/03/2022
23884,Western New York,Erie,677110,624877,01/03/2022
23885,North Country,Essex,26729,24839,01/03/2022
23886,North Country,Franklin,29509,27363,01/03/2022
23887,Mohawk Valley,Fulton,28810,26742,01/03/2022
23888,Finger Lakes,Genesee,36188,33855,01/03/2022
23889,Capital Region,Greene,30957,28049,01/03/2022
23890,North Country,Hamilton,3478,3186,01/03/2022
23891,Mohawk Valley,Herkimer,35415,32917,01/03/2022
23892,North Country,Jefferson,71527,59524,01/03/2022
23893,New York City,Kings,1924278,1704690,01/03/2022
23894,North Country,Lewis,13947,13144,01/03/2022
23895,Finger Lakes,Livingston,38847,36483,01/03/2022
23896,Central New York,Madison,52337,48649,01/03/2022
23897,Finger Lakes,Monroe,551490,512167,01/03/2022
23898,Mohawk Valley,Montgomery,33651,31391,01/03/2022
23899,Long Island,Nassau,1175232,1060241,01/03/2022
23900,New York City,New York,1504179,1302773,01/03/2022
23901,Western New York,Niagara,143661,133901,01/03/2022
23902,Mohawk Valley,Oneida,148269,136716,01/03/2022
23903,Central New York,Onondaga,348827,320422,01/03/2022
23904,Finger Lakes,Ontario,81517,76228,01/03/2022
23905,Mid-Hudson,Orange,245876,221600,01/03/2022
23906,Finger Lakes,Orleans,23415,21862,01/03/2022
23907,Central New York,Oswego,75415,70663,01/03/2022
23908,Mohawk Valley,Otsego,38671,36012,01/03/2022
23909,Mid-Hudson,Putnam,78580,69766,01/03/2022
23910,New York City,Queens,2047572,1821991,01/03/2022
23911,Capital Region,Rensselaer,113638,104774,01/03/2022
23912,New York City,Richmond,363949,327765,01/03/2022
23913,Mid-Hudson,Rockland,217643,194706,01/03/2022
23914,Capital Region,Saratoga,180235,166860,01/03/2022
23915,Capital Region,Schenectady,129119,118598,01/03/2022
23916,Mohawk Valley,Schoharie,18659,17581,01/03/2022
23917,Southern Tier,Schuyler,10882,10008,01/03/2022
23918,Finger Lakes,Seneca,18752,17458,01/03/2022
23919,North Country,St. Lawrence,68447,63689,01/03/2022
23920,Southern Tier,Steuben,53689,50077,01/03/2022
23921,Long Island,Suffolk,1162438,1049656,01/03/2022
23922,Mid-Hudson,Sullivan,48175,43192,01/03/2022
23923,Southern Tier,Tioga,24662,23162,01/03/2022
