,VACCINATION_DATE,FirstDailyDose,FirstDoseCumulative,SecondDailyDose,SecondDoseCumulative,AdditionalDailyDose,AdditionalDoseCumulative,SingleDailyDose,SingleDoseCumulative,AtleastOneVaccine,AtleastOneVaccineCumulative,CompletedVax,CompletedVaxCumulative,FirstSecondSingleVaccinations,FirstSecondSingleVaccinationsCumulative
419,2022-02-06 15:00:00,1072,4705967,1354.0,4151632,2488.0,2118934,26.0,338251.0,1098,5044218,1380,4489883,4940,11314720
420,2022-02-07 15:00:00,2069,4708036,2741.0,4154373,5308.0,2124242,51.0,338302.0,2120,5046338,2792,4492675,10169,11324889
421,2022-02-08 15:00:00,2087,4710123,3147.0,4157520,5301.0,2129543,61.0,338363.0,2148,5048486,3208,4495883,10596,11335485
422,2022-02-09 15:00:00,2205,4712328,3394.0,4160914,5949.0,2135492,81.0,338444.0,2286,5050772,3475,4499358,11629,11347114
423,2022-02-10 15:00:00,2101,4714429,2938.0,4163852,5901.0,2141393,55.0,338499.0,2156,5052928,2993,4502351,10995,11358109
424,2022-02-11 15:00:00,2501,4716930,3585.0,4167437,7721.0,2149114,127.0,338626.0,2628,5055556,3712,4506063,13934,11372043
425,2022-02-12 15:00:00,1693,4718623,2365.0,4169802,4605.0,2153719,97.0,338723.0,1790,5057346,2462,4508525,8760,11380803
426,2022-02-13 15:00:00,733,4719356,1103.0,4170905,1844.0,2155563,17.0,338740.0,750,5058096,1120,4509645,3697,11384500
427,2022-02-14 15:00:00,1507,4720863,2271.0,4173176,4084.0,2159647,89.0,338829.0,1596,5059692,2360,4512005,7951,11392451
428,2022-02-15 15:00:00,1946,4722809,2511.0,4175687,4076.0,2163723,52.0,338881.0,1998,5061690,2563,4514568,8585,11401036
429,2022-02-16 15:00:00,1737,4724546,2610.0,4178297,4171.0,2167894,57.0,338938.0,1794,5063484,2667,4517235,8575,11409611
430,2022-02-17 15:00:00,16904,4741450,13150.0,4191447,3981.0,2171875,500.0,339438.0,17404,5080888,13650,4530885,34535,11444146
431,2022-02-18 15:00:00,2093,4743543,2755.0,4194202,5063.0,2176938,58.0,339496.0,2151,5083039,2813,4533698,9969,11454115
432,2022-02-19 15:00:00,1259,4744802,1786.0,4195988,3188.0,2180126,45.0,339541.0,1304,5084343,1831,4535529,6278,11460393
433,2022-02-20 15:00:00,738,4745540,911.0,4196899,1829.0,2181955,19.0,339560.0,757,5085100,930,4536459,3497,11463890
434,2022-02-21 15:00:00,1355,4746895,1853.0,4198752,3184.0,2185139,42.0,339602.0,1397,5086497,1895,4538354,6434,11470324
435,2022-02-22 15:00:00,1514,4748409,2016.0,4200768,3281.0,2188420,40.0,339642.0,1554,5088051,2056,4540410,6851,11477175
436,2022-02-23 15:00:00,1641,4750050,2016.0,4202784,3412.0,2191832,42.0,339684.0,1683,5089734,2058,4542468,7111,11484286
437,2022-02-24 15:00:00,1596,4751646,1802.0,4204586,3169.0,2195001,42.0,339726.0,1638,5091372,1844,4544312,6609,11490895
438,2022-02-25 15:00:00,1768,4753414,1989.0,4206575,4394.0,2199395,79.0,339805.0,1847,5093219,2068,4546380,8230,11499125
439,2022-02-26 15:00:00,1243,4754657,1316.0,4207891,2868.0,2202263,51.0,339856.0,1294,5094513,1367,4547747,5478,11504603
440,2022-02-27 15:00:00,609,4755266,578.0,4208469,1457.0,2203720,20.0,339876.0,629,5095142,598,4548345,2664,11507267
441,2022-02-28 15:00:00,1359,4756625,1471.0,4209940,3285.0,2207005,41.0,339917.0,1400,5096542,1512,4549857,6156,11513423
442,2022-03-01 15:00:00,1419,4758044,1455.0,4211395,3114.0,2210119,33.0,339950.0,1452,5097994,1488,4551345,6021,11519444
443,2022-03-02 15:00:00,1250,4759294,1410.0,4212805,3239.0,2213358,74.0,340024.0,1324,5099318,1484,4552829,5973,11525417
444,2022-03-03 15:00:00,1341,4760635,1371.0,4214176,2874.0,2216232,42.0,340066.0,1383,5100701,1413,4554242,5628,11531045
445,2022-03-04 15:00:00,1542,4762177,1671.0,4215847,3916.0,2220148,54.0,340120.0,1596,5102297,1725,4555967,7183,11538228
446,2022-03-05 15:00:00,849,4763026,983.0,4216830,2106.0,2222254,29.0,340149.0,878,5103175,1012,4556979,3967,11542195
447,2022-03-06 15:00:00,480,4763506,526.0,4217356,1052.0,2223306,15.0,340164.0,495,5103670,541,4557520,2073,11544268
448,2022-03-07 15:00:00,974,4764480,929.0,4218285,2426.0,2225732,30.0,340194.0,1004,5104674,959,4558479,4359,11548627
449,2022-03-08 15:00:00,1144,4765624,1091.0,4219376,2613.0,2228345,33.0,340227.0,1177,5105851,1124,4559603,4881,11553508
450,2022-03-09 15:00:00,1008,4766632,1100.0,4220476,2367.0,2230712,48.0,340275.0,1056,5106907,1148,4560751,4523,11558031
451,2022-03-10 15:00:00,999,4767631,1064.0,4221540,2300.0,2233012,23.0,340298.0,1022,5107929,1087,4561838,4386,11562417
452,2022-03-11 15:00:00,1197,4768828,1481.0,4223021,3030.0,2236042,52.0,340350.0,1249,5109178,1533,4563371,5760,11568177
453,2022-03-12 15:00:00,484,4769312,621.0,4223642,1169.0,2237211,14.0,340364.0,498,5109676,635,4564006,2288,11570465
454,2022-03-13 15:00:00,431,4769743,504.0,4224146,868.0,2238079,12.0,340376.0,443,5110119,516,4564522,1815,11572280
455,2022-03-14 15:00:00,856,4770599,765.0,4224911,1778.0,2239857,27.0,340403.0,883,5111002,792,4565314,3426,11575706
456,2022-03-15 15:00:00,901,4771500,954.0,4225865,1994.0,2241851,18.0,340421.0,919,5111921,972,4566286,3867,11579573
457,2022-03-16 15:00:00,954,4772454,1020.0,4226885,2059.0,2243910,35.0,340456.0,989,5112910,1055,4567341,4068,11583641
458,2022-03-17 15:00:00,848,4773302,935.0,4227820,1949.0,2245859,31.0,340487.0,879,5113789,966,4568307,3763,11587404
459,2022-03-18 15:00:00,1134,4774436,1179.0,4228999,2613.0,2248472,39.0,340526.0,1173,5114962,1218,4569525,4965,11592369
460,2022-03-19 15:00:00,626,4775062,708.0,4229707,1487.0,2249959,29.0,340555.0,655,5115617,737,4570262,2850,11595219
461,2022-03-20 15:00:00,380,4775442,384.0,4230091,811.0,2250770,11.0,340566.0,391,5116008,395,4570657,1586,11596805
462,2022-03-21 15:00:00,786,4776228,768.0,4230859,1936.0,2252706,25.0,340591.0,811,5116819,793,4571450,3515,11600320
463,2022-03-22 15:00:00,838,4777066,984.0,4231843,2174.0,2254880,19.0,340610.0,857,5117676,1003,4572453,4015,11604335
464,2022-03-23 15:00:00,845,4777911,900.0,4232743,2238.0,2257118,27.0,340637.0,872,5118548,927,4573380,4010,11608345
465,2022-03-24 15:00:00,820,4778731,985.0,4233728,1982.0,2259100,34.0,340671.0,854,5119402,1019,4574399,3821,11612166
466,2022-03-25 15:00:00,872,4779603,1028.0,4234756,2554.0,2261654,40.0,340711.0,912,5120314,1068,4575467,4494,11616660
467,2022-03-26 15:00:00,550,4780153,548.0,4235304,1532.0,2263186,20.0,340731.0,570,5120884,568,4576035,2650,11619310
468,2022-03-27 15:00:00,260,4780413,310.0,4235614,770.0,2263956,18.0,340749.0,278,5121162,328,4576363,1358,11620668
469,2022-03-28 15:00:00,706,4781119,675.0,4236289,1683.0,2265639,19.0,340768.0,725,5121887,694,4577057,3083,11623751
470,2022-03-29 15:00:00,843,4781962,778.0,4237067,1783.0,2267422,27.0,340795.0,870,5122757,805,4577862,3431,11627182
471,2022-03-30 15:00:00,898,4782860,991.0,4238058,2239.0,2269661,22.0,340817.0,920,5123677,1013,4578875,4150,11631332
472,2022-03-31 15:00:00,1032,4783892,1216.0,4239274,2430.0,2272091,28.0,340845.0,1060,5124737,1244,4580119,4706,11636038
473,2022-04-01 15:00:00,1130,4785022,1427.0,4240701,2921.0,2275012,47.0,340892.0,1177,5125914,1474,4581593,5525,11641563
474,2022-04-02 15:00:00,631,4785653,736.0,4241437,1623.0,2276635,17.0,340909.0,648,5126562,753,4582346,3007,11644570
475,2022-04-03 15:00:00,405,4786058,506.0,4241943,926.0,2277561,21.0,340930.0,426,5126988,527,4582873,1858,11646428
476,2022-04-04 15:00:00,892,4786950,1026.0,4242969,2168.0,2279729,30.0,340960.0,922,5127910,1056,4583929,4116,11650544
477,2022-04-05 15:00:00,845,4787795,974.0,4243943,2057.0,2281786,18.0,340978.0,863,5128773,992,4584921,3894,11654438
478,2022-04-06 15:00:00,896,4788691,1095.0,4245038,2199.0,2283985,23.0,341001.0,919,5129692,1118,4586039,4213,11658651
479,2022-04-07 15:00:00,952,4789643,1037.0,4246075,2122.0,2286107,10.0,341011.0,962,5130654,1047,4587086,4121,11662772
480,2022-04-08 15:00:00,1016,4790659,1238.0,4247313,2535.0,2288642,23.0,341034.0,1039,5131693,1261,4588347,4812,11667584
481,2022-04-09 15:00:00,548,4791207,671.0,4247984,1265.0,2289907,10.0,341044.0,558,5132251,681,4589028,2494,11670078
482,2022-04-10 15:00:00,359,4791566,393.0,4248377,887.0,2290794,14.0,341058.0,373,5132624,407,4589435,1653,11671731
483,2022-04-11 15:00:00,886,4792452,953.0,4249330,1980.0,2292774,27.0,341085.0,913,5133537,980,4590415,3846,11675577
484,2022-04-12 15:00:00,957,4793409,1099.0,4250429,2328.0,2295102,23.0,341108.0,980,5134517,1122,4591537,4407,11679984
485,2022-04-13 15:00:00,406,4793815,526.0,4250955,1285.0,2296387,10.0,341118.0,416,5134933,536,4592073,2227,11682211
